0.001050,1,10000,0.097668
0.001050,1,10000,0.220185
0.001050,1,10000,0.117371
0.001050,1,10000,-0.258184
0.001050,1,10000,0.264446
0.001050,1,10000,0.021870
0.001050,1,10000,-0.101458
0.001050,1,10000,0.264657
0.001050,1,10000,-0.421851
0.001050,1,10000,0.083830
0.001050,1,10000,0.324466
0.001050,1,10000,-0.064853
0.001050,1,10000,-0.004157
0.001050,1,10000,0.023442
0.001050,1,10000,-0.189572
0.001050,1,10000,0.279355
0.001050,1,10000,-0.284293
0.001050,1,10000,-0.088958
0.001050,1,10000,-0.717032
0.001050,1,10000,0.184424
0.001050,1,10000,0.018125
0.001050,1,10000,0.161323
0.001050,1,10000,0.320542
0.001050,1,10000,-0.164999
0.001050,1,10000,-0.581344
0.001050,1,10000,-0.243179
0.001050,1,10000,0.050113
0.001050,1,10000,0.042764
0.001050,1,10000,0.235269
0.001050,1,10000,0.447419
0.001050,1,10000,-0.151443
0.001050,1,10000,0.383220
0.001050,1,10000,0.124922
0.001050,1,10000,-0.405245
0.001050,1,10000,0.223477
0.001050,1,10000,0.161289
0.001050,1,10000,0.441760
0.001050,1,10000,-0.164013
0.001050,1,10000,0.117300
0.001050,1,10000,0.252050
0.001050,1,10000,0.161480
0.001050,1,10000,-0.127048
0.001050,1,10000,0.470887
0.001050,1,10000,0.350757
0.001050,1,10000,0.434358
0.001050,1,10000,-0.877981
0.001050,1,10000,-0.090214
0.001050,1,10000,0.366771
0.001050,1,10000,0.347476
0.001050,1,10000,0.176900
0.001050,1,10000,0.337647
0.001050,1,10000,0.386631
0.001050,1,10000,-0.357529
0.001050,1,10000,0.297739
0.001050,1,10000,-0.095754
0.001050,1,10000,0.020056
0.001050,1,10000,0.390757
0.001050,1,10000,0.069051
0.001050,1,10000,0.358989
0.001050,1,10000,0.064672
0.001050,1,10000,-0.355560
0.001050,1,10000,0.397152
0.001050,1,10000,0.116376
0.001050,1,10000,0.241265
0.001050,1,10000,0.208600
0.001050,1,10000,0.010539
0.001050,1,10000,-0.058748
0.001050,1,10000,0.358753
0.001050,1,10000,0.029532
0.001050,1,10000,0.103414
0.001050,1,10000,0.237552
0.001050,1,10000,-0.669158
0.001050,1,10000,0.230662
0.001050,1,10000,0.030374
0.001050,1,10000,0.240229
0.001050,1,10000,0.033458
0.001050,1,10000,0.057359
0.001050,1,10000,0.210704
0.001050,1,10000,0.180086
0.001050,1,10000,0.265725
0.001050,1,10000,-0.542687
0.001050,1,10000,-0.036114
0.001050,1,10000,0.413630
0.001050,1,10000,-0.033108
0.001050,1,10000,0.378643
0.001050,1,10000,0.350215
0.001050,1,10000,0.322067
0.001050,1,10000,-0.083912
0.001050,1,10000,-0.099715
0.001050,1,10000,-0.215017
0.001050,1,10000,-0.336797
0.001050,1,10000,0.005015
0.001050,1,10000,-0.256027
0.001050,1,10000,-0.505856
0.001050,1,10000,-0.486831
0.001050,1,10000,0.104119
0.001050,1,10000,0.009275
0.001050,1,10000,-0.040450
0.001050,1,10000,-0.119787
0.001050,1,10000,-0.128098
0.001050,1,10000,0.511077
0.001050,1,10000,0.395982
0.001050,1,10000,0.097795
0.001050,1,10000,0.319258
0.001050,1,10000,0.258527
0.001050,1,10000,0.376883
0.001050,1,10000,0.227582
0.001050,1,10000,0.303085
0.001050,1,10000,-0.016661
0.001050,1,10000,0.136064
0.001050,1,10000,-0.140867
0.001050,1,10000,-0.252273
0.001050,1,10000,0.249898
0.001050,1,10000,0.397798
0.001050,1,10000,0.035436
0.001050,1,10000,0.030877
0.001050,1,10000,0.472181
0.001050,1,10000,0.248391
0.001050,1,10000,0.039440
0.001050,1,10000,-0.225216
0.001050,1,10000,0.359117
0.001050,1,10000,0.193043
0.001050,1,10000,0.050105
0.001050,1,10000,0.185539
0.001050,1,10000,-0.570266
0.001050,1,10000,0.138993
0.001050,1,10000,0.259958
0.001050,1,10000,-0.152294
0.001050,1,10000,0.120079
0.001050,1,10000,-0.000913
0.001050,1,10000,0.331626
0.001050,1,10000,0.085659
0.001050,1,10000,0.188350
0.001050,1,10000,0.138948
0.001050,1,10000,0.052294
0.001050,1,10000,-0.071634
0.001050,1,10000,0.281006
0.001050,1,10000,0.174943
0.001050,1,10000,0.383607
0.001050,1,10000,-0.072498
0.001050,1,10000,0.392940
0.001050,1,10000,0.230138
0.001050,1,10000,-0.035417
0.001050,1,10000,-0.673922
0.001050,1,10000,-0.319028
0.001050,1,10000,-0.805014
0.001050,1,10000,0.073449
0.001050,1,10000,0.162299
0.001050,1,10000,0.151499
0.001050,1,10000,0.374079
0.001050,1,10000,0.357461
0.001050,1,10000,-0.140989
0.001050,1,10000,0.057077
0.001050,1,10000,0.070206
0.001050,1,10000,0.009671
0.001050,1,10000,0.345523
0.001050,1,10000,-0.187320
0.001050,1,10000,-0.295967
0.001050,1,10000,0.257498
0.001050,1,10000,0.403847
0.001050,1,10000,0.139598
0.001050,1,10000,0.098837
0.001050,1,10000,0.174795
0.001050,1,10000,0.226143
0.001050,1,10000,-0.134864
0.001050,1,10000,0.149980
0.001050,1,10000,0.358392
0.001050,1,10000,0.165658
0.001050,1,10000,0.277026
0.001050,1,10000,0.245856
0.001050,1,10000,-0.224864
0.001050,1,10000,0.297198
0.001050,1,10000,-0.380310
0.001050,1,10000,0.470969
0.001050,1,10000,-0.001159
0.001050,1,10000,-0.081279
0.001050,1,10000,-0.461004
0.001050,1,10000,0.146871
0.001050,1,10000,0.193980
0.001050,1,10000,-0.100142
0.001050,1,10000,0.458199
0.001050,1,10000,0.188513
0.001050,1,10000,-0.033477
0.001050,1,10000,-0.368537
0.001050,1,10000,-0.162745
0.001050,1,10000,0.139625
0.001050,1,10000,0.035613
0.001050,1,10000,0.212757
0.001050,1,10000,-0.535094
0.001050,1,10000,0.203863
0.001050,1,10000,-0.181262
0.001050,1,10000,-0.304983
0.001050,1,10000,-0.006782
0.001050,1,10000,0.219822
0.001050,1,10000,0.291539
0.001050,1,10000,0.283811
0.001050,1,10000,0.058977
0.001050,1,10000,0.235977
0.001050,1,10000,0.222291
0.001050,1,10000,0.282498
0.001050,1,10000,-0.715384
0.001050,1,10000,0.423788
0.001050,1,10000,0.324979
0.001050,1,10000,-0.062111
0.001050,1,10000,0.237975
0.001050,1,10000,0.156160
0.001050,1,10000,0.340814
0.001050,1,10000,-0.077967
0.001050,1,10000,-0.034475
0.001050,1,10000,-0.162159
0.001050,1,10000,0.319621
0.001050,1,10000,-0.128982
0.001050,1,10000,0.118001
0.001050,1,10000,-0.558277
0.001050,1,10000,0.129711
0.001050,1,10000,-0.071347
0.001050,1,10000,0.220882
0.001050,1,10000,0.243971
0.001050,1,10000,-0.087911
0.001050,1,10000,0.066261
0.001050,1,10000,-0.089258
0.001050,1,10000,0.113514
0.001050,1,10000,-0.246362
0.001050,1,10000,0.300049
0.001050,1,10000,0.300361
0.001050,1,10000,0.200206
0.001050,1,10000,-0.050821
0.001050,1,10000,0.195437
0.001050,1,10000,-0.785747
0.001050,1,10000,0.484371
0.001050,1,10000,0.224533
0.001050,1,10000,0.457293
0.001050,1,10000,0.209656
0.001050,1,10000,0.101274
0.001050,1,10000,0.115907
0.001050,1,10000,0.236857
0.001050,1,10000,0.186126
0.001050,1,10000,0.049919
0.001050,1,10000,0.344101
0.001050,1,10000,0.063742
0.001050,1,10000,-0.035034
0.001050,1,10000,0.314775
0.001050,1,10000,0.119497
0.001050,1,10000,0.033985
0.001050,1,10000,-0.276968
0.001050,1,10000,0.552340
0.001050,1,10000,0.238356
0.001050,1,10000,0.031278
0.001050,1,10000,0.136996
0.001050,1,10000,0.188143
0.001050,1,10000,-0.776297
0.001050,1,10000,-0.288306
0.001050,1,10000,0.055487
0.001050,1,10000,-0.048027
0.001050,1,10000,0.177846
0.001050,1,10000,0.032775
0.001050,1,10000,0.025171
0.001050,1,10000,-0.234794
0.001050,1,10000,-0.722087
0.001050,1,10000,0.307897
0.001050,1,10000,0.276237
0.001050,1,10000,-0.388699
0.001050,1,10000,0.000796
0.001050,1,10000,0.166135
0.001050,1,10000,0.246042
0.001050,1,10000,-0.076846
0.001050,1,10000,0.160563
0.001050,1,10000,-0.338041
0.001050,1,10000,0.231014
0.001050,1,10000,-0.288342
0.001050,1,10000,0.053980
0.001050,1,10000,-0.285666
0.001050,1,10000,-0.340936
0.001050,1,10000,0.123728
0.001050,1,10000,0.257800
0.001050,1,10000,-0.692879
0.001050,1,10000,-0.176908
0.001050,1,10000,-0.130098
0.001050,1,10000,0.018355
0.001050,1,10000,0.279460
0.001050,1,10000,-0.368220
0.001050,1,10000,-0.068736
0.001050,1,10000,0.202566
0.001050,1,10000,0.096919
0.001050,1,10000,0.237608
0.001050,1,10000,0.031060
0.001050,1,10000,0.107759
